12642, 12653, 20, 49, 66054, 8, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
12642, 12653, 20, 49, 66268, 5, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
12642, 12653, 20, 49, 66482, 2, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
13952, 13964, 20, 52, 65412, 17, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
13952, 13964, 20, 52, 65626, 14, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
13952, 13964, 20, 52, 65840, 11, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
13952, 13964, 20, 52, 66054, 8, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
13952, 13964, 20, 52, 66268, 5, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
13952, 13964, 20, 52, 66482, 2, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
14691, 14702, 23, 57, 65198, 20, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
14691, 14702, 23, 57, 65412, 17, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
14691, 14702, 23, 57, 65626, 14, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
14691, 14702, 23, 57, 65840, 11, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
14691, 14702, 23, 57, 66054, 8, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
14691, 14702, 23, 57, 66268, 5, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
14691, 14702, 23, 57, 66482, 2, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
16001, 16013, 23, 60, 65198, 20, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
16001, 16013, 23, 60, 65412, 17, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
16001, 16013, 23, 60, 65626, 14, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
16001, 16013, 23, 60, 65840, 11, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
16001, 16013, 23, 60, 66054, 8, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
16001, 16013, 23, 60, 66268, 5, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
16001, 16013, 23, 60, 66482, 2, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
16740, 16751, 26, 65, 64984, 23, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
16740, 16751, 26, 65, 65198, 20, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
16740, 16751, 26, 65, 65412, 17, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
16740, 16751, 26, 65, 65626, 14, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
16740, 16751, 26, 65, 65840, 11, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
16740, 16751, 26, 65, 66054, 8, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
16740, 16751, 26, 65, 66268, 5, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
16740, 16751, 26, 65, 66482, 2, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
18050, 18062, 26, 68, 64984, 23, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
18050, 18062, 26, 68, 65198, 20, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
18050, 18062, 26, 68, 65412, 17, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
18050, 18062, 26, 68, 65626, 14, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
18050, 18062, 26, 68, 65840, 11, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
18050, 18062, 26, 68, 66054, 8, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
18050, 18062, 26, 68, 66268, 5, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
18050, 18062, 26, 68, 66482, 2, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
18789, 18800, 29, 73, 64770, 26, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
18789, 18800, 29, 73, 64984, 23, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
18789, 18800, 29, 73, 65198, 20, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
18789, 18800, 29, 73, 65412, 17, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
18789, 18800, 29, 73, 65626, 14, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
18789, 18800, 29, 73, 65840, 11, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
18789, 18800, 29, 73, 66054, 8, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
18789, 18800, 29, 73, 66268, 5, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
18789, 18800, 29, 73, 66482, 2, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
20099, 20111, 29, 76, 64770, 26, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
20099, 20111, 29, 76, 64984, 23, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
20099, 20111, 29, 76, 65198, 20, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
20099, 20111, 29, 76, 65412, 17, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
20099, 20111, 29, 76, 65626, 14, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
20099, 20111, 29, 76, 65840, 11, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
20099, 20111, 29, 76, 66054, 8, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
20099, 20111, 29, 76, 66268, 5, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
20099, 20111, 29, 76, 66482, 2, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
20838, 20849, 32, 81, 64556, 29, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
20838, 20849, 32, 81, 64770, 26, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
20838, 20849, 32, 81, 64984, 23, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
20838, 20849, 32, 81, 65198, 20, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
20838, 20849, 32, 81, 65412, 17, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
20838, 20849, 32, 81, 65626, 14, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
20838, 20849, 32, 81, 65840, 11, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
20838, 20849, 32, 81, 66054, 8, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
20838, 20849, 32, 81, 66268, 5, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
20838, 20849, 32, 81, 66482, 2, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
22148, 22160, 32, 84, 64556, 29, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
22148, 22160, 32, 84, 64770, 26, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
22148, 22160, 32, 84, 64984, 23, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
22148, 22160, 32, 84, 65198, 20, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
22148, 22160, 32, 84, 65412, 17, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
22148, 22160, 32, 84, 65626, 14, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
22148, 22160, 32, 84, 65840, 11, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
22148, 22160, 32, 84, 66054, 8, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
22148, 22160, 32, 84, 66268, 5, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
22148, 22160, 32, 84, 66482, 2, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
22887, 22898, 35, 89, 64342, 32, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
22887, 22898, 35, 89, 64556, 29, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
22887, 22898, 35, 89, 64770, 26, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
22887, 22898, 35, 89, 64984, 23, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
22887, 22898, 35, 89, 65198, 20, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
22887, 22898, 35, 89, 65412, 17, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
22887, 22898, 35, 89, 65626, 14, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
22887, 22898, 35, 89, 65840, 11, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
22887, 22898, 35, 89, 66054, 8, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
22887, 22898, 35, 89, 66268, 5, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
22887, 22898, 35, 89, 66482, 2, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
24197, 24209, 35, 92, 64342, 32, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
24197, 24209, 35, 92, 64556, 29, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
24197, 24209, 35, 92, 64770, 26, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
24197, 24209, 35, 92, 64984, 23, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
24197, 24209, 35, 92, 65198, 20, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
24197, 24209, 35, 92, 65412, 17, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
24197, 24209, 35, 92, 65626, 14, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
24197, 24209, 35, 92, 65840, 11, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
24197, 24209, 35, 92, 66054, 8, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
24197, 24209, 35, 92, 66268, 5, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
24197, 24209, 35, 92, 66482, 2, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
24936, 24947, 38, 97, 64128, 35, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
24936, 24947, 38, 97, 64342, 32, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
24936, 24947, 38, 97, 64556, 29, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
24936, 24947, 38, 97, 64770, 26, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
24936, 24947, 38, 97, 64984, 23, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
24936, 24947, 38, 97, 65198, 20, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
24936, 24947, 38, 97, 65412, 17, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
24936, 24947, 38, 97, 65626, 14, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
24936, 24947, 38, 97, 65840, 11, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
24936, 24947, 38, 97, 66054, 8, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
24936, 24947, 38, 97, 66268, 5, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
24936, 24947, 38, 97, 66482, 2, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
26246, 26258, 38, 100, 64128, 35, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
26246, 26258, 38, 100, 64342, 32, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
26246, 26258, 38, 100, 64556, 29, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
26246, 26258, 38, 100, 64770, 26, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
26246, 26258, 38, 100, 64984, 23, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
26246, 26258, 38, 100, 65198, 20, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
26246, 26258, 38, 100, 65412, 17, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
26246, 26258, 38, 100, 65626, 14, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
26246, 26258, 38, 100, 65840, 11, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
26246, 26258, 38, 100, 66054, 8, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
26246, 26258, 38, 100, 66268, 5, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
26246, 26258, 38, 100, 66482, 2, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
26985, 26996, 41, 105, 63914, 38, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
26985, 26996, 41, 105, 64128, 35, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
26985, 26996, 41, 105, 64342, 32, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
26985, 26996, 41, 105, 64556, 29, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
26985, 26996, 41, 105, 64770, 26, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
26985, 26996, 41, 105, 64984, 23, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
26985, 26996, 41, 105, 65198, 20, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
26985, 26996, 41, 105, 65412, 17, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
26985, 26996, 41, 105, 65626, 14, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
26985, 26996, 41, 105, 65840, 11, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
26985, 26996, 41, 105, 66054, 8, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
26985, 26996, 41, 105, 66268, 5, 234, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413, 0xbb9bc244d798123fde783fcc1c72d3bb8c189413
